SOA,Subject,Session,Age,Ethnicity,Sex,Trial,AnnulusSize,Lag,T1Position,T2Position,T1Conf,T2Conf,T1SPE,T2SPE,T1Resp,T2Resp
66,53,1,19,Black/African American,female,45,small,3,9,12,3,1,-1,11,W,T
66,53,1,19,Black/African American,female,46,medium,1,6,7,1,1,1,9,X,D
66,53,1,19,Black/African American,female,47,small,2,10,12,3,1,-1,,K,
66,53,1,19,Black/African American,female,48,small,1,7,8,3,3,-1,,L,
66,53,1,19,Black/African American,female,49,medium,2,7,9,3,1,0,16,W,F
66,53,1,19,Black/African American,female,50,large,9,8,17,2,3,0,-8,C,P
66,53,1,19,Black/African American,female,51,medium,1,7,8,2,1,-2,,N,
66,53,1,19,Black/African American,female,52,small,1,9,10,2,2,1,-2,E,R
66,53,1,19,Black/African American,female,53,large,2,9,11,2,1,1,7,K,S
66,53,1,19,Black/African American,female,54,medium,9,9,18,2,1,0,-7,T,U
66,53,1,19,Black/African American,female,55,large,9,6,15,3,1,0,0,V,E
66,53,1,19,Black/African American,female,56,large,1,8,9,1,1,0,,W,
66,53,1,19,Black/African American,female,57,medium,1,9,10,1,1,0,-3,M,N
66,53,1,19,Black/African American,female,58,small,9,7,16,3,1,0,0,P,M
66,53,1,19,Black/African American,female,59,medium,2,8,10,1,1,1,-5,R,U
66,53,1,19,Black/African American,female,60,small,1,10,11,3,1,-3,-9,D,S
66,53,1,19,Black/African American,female,61,small,3,7,10,3,1,1,16,W,L
66,53,1,19,Black/African American,female,62,large,2,6,8,3,1,1,14,E,C
66,53,1,19,Black/African American,female,63,medium,6,10,16,2,2,1,-6,W,T
66,53,1,19,Black/African American,female,64,large,3,7,10,2,1,1,,L,
66,53,1,19,Black/African American,female,65,medium,1,10,11,2,1,1,15,D,W
66,53,1,19,Black/African American,female,66,small,3,8,11,3,1,0,-8,A,Q
66,53,1,19,Black/African American,female,67,medium,6,6,12,2,2,0,-7,N,R
66,53,1,19,Black/African American,female,68,medium,3,8,11,2,1,-2,2,V,L
66,53,1,19,Black/African American,female,69,small,9,10,19,3,3,1,-16,P,T
66,53,1,19,Black/African American,female,70,small,6,9,15,3,1,0,2,U,R
66,53,1,19,Black/African American,female,71,small,9,8,17,3,3,0,1,A,T
66,53,1,19,Black/African American,female,72,large,1,7,8,2,1,1,0,M,M
66,53,1,19,Black/African American,female,73,small,2,6,8,3,1,0,,K,
66,53,1,19,Black/African American,female,74,small,1,8,9,2,3,0,,M,
66,53,1,19,Black/African American,female,75,large,2,10,12,3,1,1,-5,W,D
66,53,1,19,Black/African American,female,1,medium,3,8,11,2,1,1,11,T,S
66,53,1,19,Black/African American,female,2,large,9,9,18,3,1,1,-9,W,R
66,53,1,19,Black/African American,female,3,large,6,6,12,2,2,2,-5,X,Z
66,53,1,19,Black/African American,female,4,medium,6,9,15,2,1,1,-4,K,I
66,53,1,19,Black/African American,female,5,medium,9,6,15,3,1,-1,-9,X,Y
66,53,1,19,Black/African American,female,6,small,3,6,9,2,1,0,1,W,A
66,53,1,19,Black/African American,female,7,small,2,6,8,3,1,0,10,T,C
66,53,1,19,Black/African American,female,8,large,9,6,15,3,3,0,-1,A,T
66,53,1,19,Black/African American,female,9,small,1,6,7,2,3,0,,Y,
66,53,1,19,Black/African American,female,10,small,6,7,13,3,,,2,,W
66,53,1,19,Black/African American,female,11,large,2,6,8,3,1,0,11,T,E
66,53,1,19,Black/African American,female,12,small,3,7,10,2,1,0,-9,X,D
66,53,1,19,Black/African American,female,13,large,6,9,15,3,1,-1,6,L,R
66,53,1,19,Black/African American,female,14,medium,2,10,12,2,3,0,,N,
66,53,1,19,Black/African American,female,15,small,9,6,15,1,1,-3,5,L,M
66,53,1,19,Black/African American,female,16,small,1,9,10,1,3,0,,M,
66,53,1,19,Black/African American,female,17,medium,1,9,10,3,3,1,,W,
66,53,1,19,Black/African American,female,18,medium,1,6,7,2,1,0,19,V,T
66,53,1,19,Black/African American,female,19,small,3,9,12,2,1,8,,J,
66,53,1,19,Black/African American,female,20,small,6,8,14,3,1,-1,10,T,R
66,53,1,19,Black/African American,female,21,medium,3,10,13,2,1,-1,8,Y,X
66,53,1,19,Black/African American,female,22,small,1,10,11,3,1,-2,-9,T,X
66,53,1,19,Black/African American,female,23,medium,2,6,8,3,3,0,,B,
66,53,1,19,Black/African American,female,24,small,1,7,8,3,3,-1,,H,
66,53,1,19,Black/African American,female,25,medium,9,9,18,3,3,-1,-2,M,T
66,53,1,19,Black/African American,female,26,medium,9,10,19,3,1,1,5,W,T
66,53,1,19,Black/African American,female,27,large,3,8,11,3,3,-1,,K,
66,53,1,19,Black/African American,female,28,large,1,9,10,3,3,0,,R,
66,53,1,19,Black/African American,female,29,large,9,7,16,2,1,4,3,X,I
66,53,1,19,Black/African American,female,30,medium,3,7,10,2,1,-1,-2,K,Y
66,53,1,19,Black/African American,female,31,medium,1,8,9,3,1,-1,,T,
66,53,1,19,Black/African American,female,32,large,6,10,16,3,1,0,1,W,R
66,53,1,19,Black/African American,female,33,large,1,6,7,2,2,1,,T,
66,53,1,19,Black/African American,female,34,large,1,7,8,2,1,-1,,K,
66,53,1,19,Black/African American,female,35,large,3,7,10,2,1,0,9,A,Q
66,53,1,19,Black/African American,female,36,large,9,8,17,3,1,-3,-9,Y,U
66,53,1,19,Black/African American,female,37,medium,6,7,13,1,1,1,-6,A,U
66,53,1,19,Black/African American,female,38,small,1,8,9,1,1,-1,,T,
66,53,1,19,Black/African American,female,39,small,9,7,16,3,3,,1,,W
66,53,1,19,Black/African American,female,40,large,2,8,10,2,1,-3,,V,
66,53,1,19,Black/African American,female,41,medium,3,6,9,3,1,0,,W,
66,53,1,19,Black/African American,female,42,medium,2,8,10,2,1,2,-1,W,X
66,53,1,19,Black/African American,female,43,small,9,9,18,2,2,0,-10,A,T
66,53,1,19,Black/African American,female,44,small,2,9,11,2,1,12,-6,W,L
66,53,1,19,Black/African American,female,45,small,6,6,12,2,2,,-9,,W
66,53,1,19,Black/African American,female,46,small,3,10,13,1,1,1,-4,T,O
66,53,1,19,Black/African American,female,47,medium,1,10,11,2,1,0,-6,X,Q
66,53,1,19,Black/African American,female,48,medium,6,8,14,3,1,1,-1,T,I
66,53,1,19,Black/African American,female,49,medium,9,8,17,1,1,-1,2,S,W
66,53,1,19,Black/African American,female,50,large,3,10,13,2,1,2,,W,
66,53,1,19,Black/African American,female,51,medium,2,7,9,3,1,0,-3,K,U
66,53,1,19,Black/African American,female,52,medium,6,10,16,2,1,0,-8,M,T
66,53,1,19,Black/African American,female,53,large,1,10,11,1,1,4,,W,
66,53,1,19,Black/African American,female,54,large,2,7,9,1,1,3,,W,
66,53,1,19,Black/African American,female,55,large,2,9,11,2,1,1,0,A,F
66,53,1,19,Black/African American,female,56,large,1,8,9,1,1,14,,V,
66,53,1,19,Black/African American,female,57,small,2,8,10,1,1,-2,-7,Z,M
66,53,1,19,Black/African American,female,58,small,2,10,12,2,1,-1,,Y,
66,53,1,19,Black/African American,female,59,large,3,6,9,1,1,16,,L,
66,53,1,19,Black/African American,female,60,small,9,10,19,2,1,-1,-8,T,U
66,53,1,19,Black/African American,female,61,large,3,9,12,2,1,1,-5,M,V
66,53,1,19,Black/African American,female,62,small,9,8,17,2,2,-1,-1,S,T
66,53,1,19,Black/African American,female,63,large,2,10,12,1,1,0,3,M,U
66,53,1,19,Black/African American,female,64,large,6,7,13,2,2,-3,3,L,W
66,53,1,19,Black/African American,female,65,small,6,9,15,1,1,0,-8,T,R
66,53,1,19,Black/African American,female,66,medium,9,7,16,2,2,0,0,C,T
66,53,1,19,Black/African American,female,67,medium,1,7,8,2,1,1,18,U,V
66,53,1,19,Black/African American,female,68,medium,6,6,12,1,1,-2,-2,Y,T
66,53,1,19,Black/African American,female,69,medium,2,9,11,1,1,-4,,T,
66,53,1,19,Black/African American,female,70,large,6,8,14,2,2,-4,-8,X,T
66,53,1,19,Black/African American,female,71,large,9,10,19,1,2,2,-8,J,I
66,53,1,19,Black/African American,female,72,small,2,7,9,1,1,1,,L,
66,53,1,19,Black/African American,female,73,medium,3,9,12,2,3,-1,,K,
66,53,1,19,Black/African American,female,74,small,6,10,16,2,1,0,0,Y,Z
66,53,1,19,Black/African American,female,75,small,3,8,11,2,1,2,-8,F,X
66,69,1,18,Black/African American,female,1,medium,1,7,8,1,1,-1,0,M,N
66,69,1,18,Black/African American,female,2,medium,2,7,9,1,1,0,16,T,E
66,69,1,18,Black/African American,female,3,medium,2,6,8,1,1,6,13,D,T
66,69,1,18,Black/African American,female,4,medium,9,7,16,1,1,7,-10,E,U
66,69,1,18,Black/African American,female,5,small,1,7,8,1,1,4,14,X,O
66,69,1,18,Black/African American,female,6,large,9,9,18,2,1,8,-13,S,E
66,69,1,18,Black/African American,female,7,medium,3,7,10,1,1,-5,-8,O,O
66,69,1,18,Black/African American,female,8,medium,1,9,10,1,1,0,2,R,S
66,69,1,18,Black/African American,female,9,small,1,6,7,1,1,2,2,P,O
66,69,1,18,Black/African American,female,10,small,9,6,15,1,1,13,-4,W,K
66,69,1,18,Black/African American,female,11,large,3,6,9,1,1,1,12,E,O
66,69,1,18,Black/African American,female,12,medium,1,8,9,1,1,0,3,P,O
66,69,1,18,Black/African American,female,13,small,2,6,8,1,,0,1,J,O
66,69,1,18,Black/African American,female,14,small,6,10,16,1,1,0,-13,E,R
66,69,1,18,Black/African American,female,15,medium,2,9,11,1,1,1,3,N,E
66,69,1,18,Black/African American,female,16,large,9,10,19,1,1,16,3,R,U
66,69,1,18,Black/African American,female,17,large,9,8,17,1,1,10,-7,M,P
66,69,1,18,Black/African American,female,18,large,2,10,12,1,1,0,-5,A,P
66,69,1,18,Black/African American,female,19,medium,3,9,12,1,1,0,-11,H,A
66,69,1,18,Black/African American,female,20,large,2,7,9,1,1,18,4,V,R
66,69,1,18,Black/African American,female,21,small,3,7,10,2,1,0,15,G,O
66,69,1,18,Black/African American,female,22,medium,3,8,11,1,1,6,14,E,P
66,69,1,18,Black/African American,female,23,small,9,9,18,1,1,9,3,A,E
66,69,1,18,Black/African American,female,24,small,6,7,13,1,1,0,-4,G,A
66,69,1,18,Black/African American,female,25,small,1,8,9,1,1,0,0,J,K
66,69,1,18,Black/African American,female,26,medium,6,8,14,1,1,-1,-11,U,O
66,69,1,18,Black/African American,female,27,small,3,10,13,1,1,0,-7,Z,U
66,69,1,18,Black/African American,female,28,small,2,9,11,1,1,0,2,X,I
66,69,1,18,Black/African American,female,29,medium,9,9,18,1,1,1,-14,P,U
66,69,1,18,Black/African American,female,30,small,1,10,11,1,1,8,-2,R,P
66,69,1,18,Black/African American,female,31,large,2,8,10,1,1,16,-3,P,M
66,69,1,18,Black/African American,female,32,large,3,10,13,1,1,0,7,G,Q
66,69,1,18,Black/African American,female,33,medium,3,10,13,1,1,0,-5,B,P
66,69,1,18,Black/African American,female,34,small,6,6,12,1,1,18,-4,G,O
66,69,1,18,Black/African American,female,35,large,3,9,12,1,1,0,-3,J,J
66,69,1,18,Black/African American,female,36,large,1,9,10,1,1,1,9,S,U
66,69,1,18,Black/African American,female,37,large,1,6,7,1,1,4,18,I,G
66,69,1,18,Black/African American,female,38,large,2,6,8,1,1,2,1,W,H
66,69,1,18,Black/African American,female,39,large,1,10,11,1,1,3,1,X,W
66,69,1,18,Black/African American,female,40,medium,2,8,10,1,1,5,9,P,U
66,69,1,18,Black/African American,female,41,medium,6,6,12,1,1,0,2,B,O
66,69,1,18,Black/African American,female,42,medium,6,10,16,1,1,2,-10,U,P
66,69,1,18,Black/African American,female,43,large,1,7,8,1,1,0,15,E,W
66,69,1,18,Black/African American,female,44,small,2,8,10,1,1,0,1,K,E
66,69,1,18,Black/African American,female,45,large,9,6,15,1,1,-2,-10,S,P
66,69,1,18,Black/African American,female,46,large,6,8,14,1,1,1,2,E,O
66,69,1,18,Black/African American,female,47,medium,9,10,19,1,1,1,-12,U,P
66,69,1,18,Black/African American,female,48,large,6,7,13,1,1,6,-9,S,E
66,69,1,18,Black/African American,female,49,small,2,7,9,1,1,0,4,L,J
66,69,1,18,Black/African American,female,50,large,6,10,16,1,1,0,-4,U,P
66,69,1,18,Black/African American,female,51,large,3,7,10,1,1,4,-1,E,T
66,69,1,18,Black/African American,female,52,small,2,10,12,1,1,-3,3,W,E
66,69,1,18,Black/African American,female,53,large,1,8,9,1,1,1,8,P,X
66,69,1,18,Black/African American,female,54,small,9,7,16,1,1,3,5,E,T
66,69,1,18,Black/African American,female,55,small,1,9,10,1,1,7,7,E,P
66,69,1,18,Black/African American,female,56,large,6,6,12,1,1,9,12,C,E
66,69,1,18,Black/African American,female,57,medium,9,8,17,1,1,-1,0,J,R
66,69,1,18,Black/African American,female,58,small,6,9,15,1,1,1,-11,P,U
66,69,1,18,Black/African American,female,59,large,9,7,16,1,1,5,6,E,U
66,69,1,18,Black/African American,female,60,medium,6,7,13,1,1,10,-5,E,F
66,69,1,18,Black/African American,female,61,medium,3,6,9,1,1,2,17,P,U
66,69,1,18,Black/African American,female,62,medium,2,10,12,1,1,1,-7,A,U
66,69,1,18,Black/African American,female,63,large,3,8,11,1,1,0,14,G,O
66,69,1,18,Black/African American,female,64,medium,1,6,7,1,,1,19,E,W
66,69,1,18,Black/African American,female,65,large,2,9,11,1,1,0,6,Q,P
66,69,1,18,Black/African American,female,66,small,9,8,17,,1,0,-8,W,E
66,69,1,18,Black/African American,female,67,medium,6,9,15,,1,2,3,P,E
66,69,1,18,Black/African American,female,68,small,3,6,9,2,,0,5,S,E
66,69,1,18,Black/African American,female,69,medium,9,6,15,1,1,1,-1,N,M
66,69,1,18,Black/African American,female,70,small,3,9,12,1,1,-1,-4,E,E
66,69,1,18,Black/African American,female,71,small,6,8,14,1,1,-1,4,Q,S
66,69,1,18,Black/African American,female,72,small,3,8,11,1,1,0,-4,Q,H
66,69,1,18,Black/African American,female,73,small,9,10,19,1,1,0,-4,P,I
66,69,1,18,Black/African American,female,74,large,6,9,15,1,1,0,5,M,U
66,69,1,18,Black/African American,female,75,medium,1,10,11,1,1,1,-1,A,K
66,69,1,18,Black/African American,female,1,large,1,10,11,1,1,1,2,T,R
66,69,1,18,Black/African American,female,2,medium,1,9,10,1,1,-3,7,P,E
66,69,1,18,Black/African American,female,3,small,6,7,13,1,1,0,5,B,T
66,69,1,18,Black/African American,female,4,medium,2,7,9,1,1,11,-2,E,U
66,69,1,18,Black/African American,female,5,medium,3,7,10,1,1,2,16,J,U
66,69,1,18,Black/African American,female,6,medium,3,8,11,1,1,-1,2,B,E
66,69,1,18,Black/African American,female,7,medium,6,6,12,1,1,8,-9,E,W
66,69,1,18,Black/African American,female,8,large,1,8,9,,1,4,8,R,U
66,69,1,18,Black/African American,female,9,large,3,6,9,1,1,11,10,H,U
66,69,1,18,Black/African American,female,10,large,6,8,14,1,1,12,7,J,D
66,69,1,18,Black/African American,female,11,medium,3,9,12,1,1,1,-3,W,N
66,69,1,18,Black/African American,female,12,small,9,8,17,1,1,7,1,D,P
66,69,1,18,Black/African American,female,13,large,2,7,9,1,1,,-8,,O
66,69,1,18,Black/African American,female,14,large,6,10,16,1,1,2,-3,P,O
66,69,1,18,Black/African American,female,15,medium,1,8,9,1,1,3,3,J,I
66,69,1,18,Black/African American,female,16,small,6,9,15,1,1,-1,-6,E,R
66,69,1,18,Black/African American,female,17,small,3,7,10,1,1,4,-5,M,K
66,69,1,18,Black/African American,female,18,small,1,6,7,1,1,4,16,T,O
66,69,1,18,Black/African American,female,19,large,2,9,11,1,1,-3,-9,T,W
66,69,1,18,Black/African American,female,20,small,2,10,12,1,1,0,-10,O,E
66,69,1,18,Black/African American,female,21,medium,6,7,13,1,1,0,13,M,R
66,69,1,18,Black/African American,female,22,medium,9,9,18,1,1,3,-17,E,P
66,69,1,18,Black/African American,female,23,large,9,6,15,1,1,0,-8,W,P
66,69,1,18,Black/African American,female,24,large,1,9,10,1,1,3,-8,J,E
66,69,1,18,Black/African American,female,25,large,6,7,13,1,1,-2,-5,P,M
66,69,1,18,Black/African American,female,26,large,3,9,12,1,1,3,7,K,J
66,69,1,18,Black/African American,female,27,medium,2,10,12,1,1,1,-2,W,K
66,69,1,18,Black/African American,female,28,small,2,9,11,1,1,2,-10,F,E
66,69,1,18,Black/African American,female,29,small,3,8,11,1,1,0,11,A,O
66,69,1,18,Black/African American,female,30,medium,9,10,19,1,1,0,4,M,U
66,69,1,18,Black/African American,female,31,small,6,8,14,1,1,1,5,H,B
66,69,1,18,Black/African American,female,32,large,3,10,13,1,1,2,-12,G,J
66,69,1,18,Black/African American,female,33,large,9,7,16,1,1,2,-8,Z,O
66,69,1,18,Black/African American,female,34,medium,2,6,8,1,1,3,-1,P,Q
66,69,1,18,Black/African American,female,35,small,1,8,9,1,1,-3,17,G,E
66,69,1,18,Black/African American,female,36,medium,9,6,15,1,1,2,-14,E,O
66,69,1,18,Black/African American,female,37,medium,3,10,13,1,1,5,9,P,U
66,69,1,18,Black/African American,female,38,small,3,6,9,1,1,5,16,E,L
66,69,1,18,Black/African American,female,39,medium,3,6,9,1,1,14,12,X,M
66,69,1,18,Black/African American,female,40,medium,6,10,16,1,1,0,7,E,L
66,69,1,18,Black/African American,female,41,small,6,10,16,1,1,0,-5,I,P
66,69,1,18,Black/African American,female,42,small,9,7,16,1,1,2,9,C,L
66,69,1,18,Black/African American,female,43,medium,6,8,14,1,1,0,1,C,K
66,69,1,18,Black/African American,female,44,medium,1,6,7,1,1,0,-3,H,E
66,69,1,18,Black/African American,female,45,large,2,6,8,1,1,0,11,P,R
66,69,1,18,Black/African American,female,46,medium,2,9,11,1,1,2,-5,E,U
66,69,1,18,Black/African American,female,47,large,1,6,7,1,1,1,2,R,U
66,69,1,18,Black/African American,female,48,small,9,6,15,1,1,2,-8,R,L
66,69,1,18,Black/African American,female,49,small,1,9,10,1,1,9,5,U,P
66,69,1,18,Black/African American,female,50,large,6,6,12,1,1,0,-2,D,O
66,69,1,18,Black/African American,female,51,large,2,8,10,1,1,3,-5,L,P
66,69,1,18,Black/African American,female,52,medium,9,8,17,1,1,-1,-4,M,E
66,69,1,18,Black/African American,female,53,small,3,10,13,1,1,2,7,E,L
66,69,1,18,Black/African American,female,54,large,2,10,12,1,1,0,7,J,E
66,69,1,18,Black/African American,female,55,medium,1,10,11,1,1,2,9,U,P
66,69,1,18,Black/African American,female,56,medium,6,9,15,1,1,10,2,O,M
66,69,1,18,Black/African American,female,57,small,2,6,8,1,1,0,9,P,S
66,69,1,18,Black/African American,female,58,large,3,7,10,1,1,1,10,T,E
66,69,1,18,Black/African American,female,59,large,1,7,8,1,1,0,13,Q,R
66,69,1,18,Black/African American,female,60,small,1,10,11,1,1,1,3,M,T
66,69,1,18,Black/African American,female,61,medium,1,7,8,1,1,-1,18,O,P
66,69,1,18,Black/African American,female,62,small,6,6,12,1,1,2,2,X,C
66,69,1,18,Black/African American,female,63,large,9,8,17,1,1,0,3,O,F
66,69,1,18,Black/African American,female,64,small,3,9,12,1,1,-1,6,E,I
66,69,1,18,Black/African American,female,65,small,9,9,18,1,1,0,-8,E,A
66,69,1,18,Black/African American,female,66,large,3,8,11,1,1,0,-7,U,R
66,69,1,18,Black/African American,female,67,small,2,7,9,1,1,0,1,R,O
66,69,1,18,Black/African American,female,68,large,6,9,15,1,1,1,10,D,E
66,69,1,18,Black/African American,female,69,small,2,8,10,1,1,3,4,M,J
66,69,1,18,Black/African American,female,70,medium,9,7,16,1,1,0,-3,D,U
66,69,1,18,Black/African American,female,71,large,9,9,18,1,1,2,-5,D,E
66,69,1,18,Black/African American,female,72,large,9,10,19,1,1,3,-8,P,K
66,69,1,18,Black/African American,female,73,small,9,10,19,1,1,-8,-13,V,R
66,69,1,18,Black/African American,female,74,medium,2,8,10,1,1,0,,S,
66,69,1,18,Black/African American,female,75,small,1,7,8,1,1,11,-4,E,W
66,69,1,18,Black/African American,female,1,medium,9,8,17,1,1,1,0,B,W
66,69,1,18,Black/African American,female,2,small,2,7,9,1,1,6,10,W,R
66,69,1,18,Black/African American,female,3,medium,1,8,9,1,1,17,4,E,T
66,69,1,18,Black/African American,female,4,medium,1,7,8,1,1,-1,3,P,R
66,69,1,18,Black/African American,female,5,medium,9,9,18,1,1,2,,E,
66,69,1,18,Black/African American,female,6,small,1,7,8,1,1,6,1,E,C
66,69,1,18,Black/African American,female,7,medium,9,10,19,1,1,16,-9,R,P
66,69,1,18,Black/African American,female,8,medium,2,9,11,1,1,5,-1,E,B
66,69,1,18,Black/African American,female,9,medium,6,9,15,1,1,1,-3,U,R
66,69,1,18,Black/African American,female,10,medium,3,8,11,1,1,-1,-10,I,R
66,69,1,18,Black/African American,female,11,medium,6,8,14,,1,,5,,E
66,69,1,18,Black/African American,female,12,large,1,9,10,1,1,1,15,J,L
66,69,1,18,Black/African American,female,13,small,2,6,8,1,1,4,5,I,P
66,69,1,18,Black/African American,female,14,large,9,7,16,1,1,17,8,E,E
66,69,1,18,Black/African American,female,15,small,3,7,10,1,1,0,1,A,O
66,69,1,18,Black/African American,female,16,large,1,6,7,1,1,2,16,P,L
66,69,1,18,Black/African American,female,17,large,1,8,9,1,1,,8,,T
66,69,1,18,Black/African American,female,18,small,2,9,11,1,1,0,-9,D,K
66,69,1,18,Black/African American,female,19,medium,6,10,16,1,1,0,0,E,M
66,69,1,18,Black/African American,female,20,large,1,7,8,1,1,0,13,P,N
66,69,1,18,Black/African American,female,21,large,2,8,10,1,1,2,15,S,E
66,69,1,18,Black/African American,female,22,small,6,7,13,1,1,0,-5,E,O
66,69,1,18,Black/African American,female,23,small,3,6,9,1,1,3,5,W,P
66,69,1,18,Black/African American,female,24,large,2,6,8,1,1,15,-7,E,D
66,69,1,18,Black/African American,female,25,small,9,9,18,1,1,0,1,D,E
66,69,1,18,Black/African American,female,26,medium,1,9,10,1,1,-5,-5,P,O
66,69,1,18,Black/African American,female,27,small,2,10,12,1,1,-8,-9,E,O
66,69,1,18,Black/African American,female,28,large,3,9,12,1,1,2,-7,A,P
66,69,1,18,Black/African American,female,29,medium,2,6,8,1,1,0,8,G,J
66,69,1,18,Black/African American,female,30,large,6,9,15,1,1,3,8,H,U
66,69,1,18,Black/African American,female,31,large,6,6,12,1,,0,7,A,H
66,69,1,18,Black/African American,female,32,medium,9,6,15,1,1,10,-12,A,U
66,69,1,18,Black/African American,female,33,small,3,10,13,1,1,3,13,T,L
