SOA,Subject,Age,Ethnicity,Sex,Block,Lag,T1Pos,T2Pos,T1RespPos,T2RespPos,T1SPE,T2SPE,T1Resp,T2Resp,T1Conf,T2Conf
83,27,19,White/Caucasian,male,3,1,8,9,8,9,0,0,R,T,3,2
83,27,19,White/Caucasian,male,3,2,7,9,7,9,0,0,M,D,2,2
83,27,19,White/Caucasian,male,3,6,6,12,6,12,0,0,Y,M,3,3
83,27,19,White/Caucasian,male,3,1,7,8,7,2,0,-6,P,I,2,2
83,27,19,White/Caucasian,male,3,1,7,8,7,8,0,0,H,O,3,2
83,27,19,White/Caucasian,male,3,9,10,19,10,19,0,0,F,A,3,3
83,27,19,White/Caucasian,male,3,6,9,15,9,15,0,0,K,T,3,3
83,27,19,White/Caucasian,male,3,6,10,16,10,16,0,0,E,L,3,3
83,27,19,White/Caucasian,male,3,2,9,11,24,10,15,-1,E,R,2,1
83,27,19,White/Caucasian,male,3,9,9,18,9,18,0,0,Z,Q,3,3
83,27,19,White/Caucasian,male,3,3,6,9,6,1,0,-8,P,Q,3,1
83,27,19,White/Caucasian,male,3,3,8,11,8,11,0,0,L,T,3,2
83,27,19,White/Caucasian,male,3,1,10,11,10,11,0,0,M,V,3,2
83,27,19,White/Caucasian,male,3,9,6,15,6,15,0,0,K,Q,3,3
83,27,19,White/Caucasian,male,3,3,6,9,6,9,0,0,W,Q,3,3
83,27,19,White/Caucasian,male,3,6,6,12,6,12,0,0,Y,C,3,3
83,27,19,White/Caucasian,male,3,2,10,12,10,12,0,0,Z,M,3,3
83,27,19,White/Caucasian,male,3,9,6,15,6,15,0,0,C,Q,3,3
83,27,19,White/Caucasian,male,3,1,6,7,6,7,0,0,P,N,3,1
83,27,19,White/Caucasian,male,3,9,7,16,7,16,0,0,M,T,2,2
83,27,19,White/Caucasian,male,3,3,10,13,10,13,0,0,G,I,3,1
83,27,19,White/Caucasian,male,3,6,6,12,6,12,0,0,U,K,3,3
83,27,19,White/Caucasian,male,3,6,8,14,8,14,0,0,W,O,3,3
83,27,19,White/Caucasian,male,3,9,7,16,7,16,0,0,B,Z,3,3
83,27,19,White/Caucasian,male,3,6,8,14,8,14,0,0,F,R,3,3
83,27,19,White/Caucasian,male,3,2,8,10,9,8,1,-2,H,V,1,1
83,27,19,White/Caucasian,male,3,2,10,12,10,12,0,0,C,L,3,2
83,27,19,White/Caucasian,male,3,1,10,11,10,11,0,0,M,Q,3,3
83,27,19,White/Caucasian,male,3,9,8,17,8,17,0,0,Y,Q,2,3
83,27,19,White/Caucasian,male,3,9,6,15,6,15,0,0,Z,D,3,3
83,27,19,White/Caucasian,male,3,9,9,18,9,18,0,0,P,F,3,3
83,27,19,White/Caucasian,male,3,1,8,9,8,9,0,0,W,Q,3,3
83,27,19,White/Caucasian,male,3,2,7,9,7,9,0,0,G,W,3,2
83,27,19,White/Caucasian,male,3,9,8,17,8,17,0,0,Z,O,3,3
83,27,19,White/Caucasian,male,3,6,8,14,8,14,0,0,M,V,3,3
83,27,19,White/Caucasian,male,3,3,9,12,9,12,0,0,S,X,3,2
83,27,19,White/Caucasian,male,3,3,10,13,10,13,0,0,J,T,3,2
83,27,19,White/Caucasian,male,4,6,7,13,7,13,0,0,N,F,3,2
83,27,19,White/Caucasian,male,4,2,9,11,9,11,0,0,W,J,3,2
83,27,19,White/Caucasian,male,4,2,9,11,9,11,0,0,B,F,3,2
83,27,19,White/Caucasian,male,4,1,10,11,10,11,0,0,M,V,3,1
83,27,19,White/Caucasian,male,4,6,8,14,8,14,0,0,Z,O,3,3
83,27,19,White/Caucasian,male,4,2,7,9,7,8,0,-1,N,J,2,1
83,27,19,White/Caucasian,male,4,9,6,15,6,15,0,0,L,U,3,3
83,27,19,White/Caucasian,male,4,9,9,18,9,18,0,0,B,N,3,3
83,27,19,White/Caucasian,male,4,3,7,10,7,10,0,0,T,R,3,3
83,27,19,White/Caucasian,male,4,2,9,11,9,11,0,0,M,U,3,3
83,27,19,White/Caucasian,male,4,9,9,18,9,18,0,0,F,O,3,3
83,27,19,White/Caucasian,male,4,1,9,10,9,10,0,0,O,H,2,2
83,27,19,White/Caucasian,male,4,3,10,13,10,13,0,0,J,Y,3,2
83,27,19,White/Caucasian,male,4,9,7,16,7,16,0,0,R,H,3,3
83,27,19,White/Caucasian,male,4,1,6,7,6,7,0,0,S,E,1,2
83,27,19,White/Caucasian,male,4,3,9,12,9,12,0,0,E,U,3,3
83,27,19,White/Caucasian,male,4,1,8,9,8,9,0,0,S,U,3,3
83,27,19,White/Caucasian,male,4,1,10,11,10,11,0,0,R,N,2,1
83,27,19,White/Caucasian,male,4,1,8,9,8,9,0,0,F,N,2,3
83,27,19,White/Caucasian,male,4,6,10,16,10,16,0,0,L,M,3,3
83,27,19,White/Caucasian,male,4,1,8,9,8,9,0,0,B,J,2,2
83,27,19,White/Caucasian,male,4,9,10,19,10,19,0,0,V,M,3,3
83,27,19,White/Caucasian,male,4,3,8,11,8,11,0,0,R,E,3,2
83,27,19,White/Caucasian,male,4,3,6,9,6,10,0,1,P,J,2,1
83,27,19,White/Caucasian,male,4,9,8,17,8,17,0,0,T,E,3,3
83,27,19,White/Caucasian,male,4,2,10,12,10,12,0,0,L,F,3,2
83,27,19,White/Caucasian,male,4,6,9,15,9,15,0,0,U,M,3,2
83,27,19,White/Caucasian,male,4,3,6,9,6,9,0,0,K,B,3,2
83,27,19,White/Caucasian,male,4,1,9,10,9,10,0,0,O,A,2,1
83,27,19,White/Caucasian,male,4,6,6,12,6,12,0,0,F,Y,1,2
83,27,19,White/Caucasian,male,4,2,8,10,8,10,0,0,L,C,3,1
83,27,19,White/Caucasian,male,4,1,7,8,7,8,0,0,Q,W,3,3
83,27,19,White/Caucasian,male,4,1,7,8,7,8,0,0,Y,A,2,3
83,27,19,White/Caucasian,male,4,9,10,19,10,19,0,0,W,S,3,3
83,27,19,White/Caucasian,male,4,9,8,17,8,17,0,0,T,O,3,3
83,27,19,White/Caucasian,male,4,9,6,15,6,15,0,0,F,R,3,3
83,27,19,White/Caucasian,male,4,9,10,19,10,19,0,0,H,T,3,3
83,27,19,White/Caucasian,male,4,9,7,16,7,16,0,0,Z,P,3,3
83,27,19,White/Caucasian,male,4,9,9,18,9,18,0,0,V,X,3,2
83,27,19,White/Caucasian,male,4,6,6,12,6,13,0,1,Z,H,3,3
83,27,19,White/Caucasian,male,4,1,7,8,7,8,0,0,G,A,2,3
83,27,19,White/Caucasian,male,4,6,9,15,9,15,0,0,K,S,3,3
83,27,19,White/Caucasian,male,4,6,8,14,8,14,0,0,N,K,3,3
83,27,19,White/Caucasian,male,4,2,6,8,6,8,0,0,P,K,3,2
83,27,19,White/Caucasian,male,4,3,6,9,6,9,0,0,T,M,3,2
83,27,19,White/Caucasian,male,4,9,7,16,7,16,0,0,V,Y,2,2
83,27,19,White/Caucasian,male,4,3,9,12,9,12,0,0,D,B,2,1
83,27,19,White/Caucasian,male,4,1,10,11,10,11,0,0,N,M,1,3
83,27,19,White/Caucasian,male,4,3,10,13,10,13,0,0,V,N,2,2
83,27,19,White/Caucasian,male,4,2,10,12,10,,0,,W,,3,3
83,27,19,White/Caucasian,male,4,2,6,8,7,8,1,0,F,T,1,2
83,27,19,White/Caucasian,male,4,1,6,7,6,7,0,0,Q,A,2,3
83,27,19,White/Caucasian,male,4,6,6,12,6,12,0,0,Q,N,3,3
83,27,19,White/Caucasian,male,4,6,9,15,9,15,0,0,F,J,3,3
83,27,19,White/Caucasian,male,4,3,8,11,8,11,0,0,P,O,3,2
83,27,19,White/Caucasian,male,4,2,8,10,8,10,0,0,K,B,2,2
83,27,19,White/Caucasian,male,4,2,10,12,10,12,0,0,I,L,2,1
83,27,19,White/Caucasian,male,4,3,8,11,8,11,0,0,R,J,3,2
83,27,19,White/Caucasian,male,4,3,10,13,10,13,0,0,A,I,3,2
83,27,19,White/Caucasian,male,4,6,7,13,7,13,0,0,K,Q,3,3
83,27,19,White/Caucasian,male,4,3,7,10,7,10,0,0,W,T,3,2
83,27,19,White/Caucasian,male,4,6,8,14,8,14,0,0,S,G,3,3
83,27,19,White/Caucasian,male,4,6,10,16,10,,0,,U,,3,3
83,27,19,White/Caucasian,male,4,2,8,10,10,8,2,-2,E,F,3,2
83,27,19,White/Caucasian,male,4,2,7,9,7,9,0,0,F,K,3,2
83,27,19,White/Caucasian,male,4,2,6,8,6,8,0,0,N,D,2,3
83,27,19,White/Caucasian,male,4,2,7,9,7,9,0,0,C,X,3,1
83,27,19,White/Caucasian,male,4,1,9,10,9,10,0,0,I,F,3,1
83,27,19,White/Caucasian,male,4,3,9,12,9,12,0,0,M,S,3,2
83,27,19,White/Caucasian,male,4,9,6,15,6,15,0,0,R,H,3,2
83,27,19,White/Caucasian,male,4,9,8,17,8,17,0,0,D,E,3,3
83,27,19,White/Caucasian,male,4,6,10,16,10,16,0,0,U,H,3,2
83,27,19,White/Caucasian,male,4,6,7,13,7,13,0,0,L,Q,3,3
83,27,19,White/Caucasian,male,4,1,6,7,6,7,0,0,O,H,2,2
83,27,19,White/Caucasian,male,4,3,7,10,7,10,0,0,X,R,3,3
100,28,18,Black/African American,female,2,3,9,12,9,4,0,-8,E,M,2,2
100,28,18,Black/African American,female,2,1,9,10,10,9,1,-1,C,D,3,2
100,28,18,Black/African American,female,2,2,9,11,9,11,0,0,M,L,3,3
100,28,18,Black/African American,female,2,3,6,9,6,9,0,0,A,I,3,1
100,28,18,Black/African American,female,2,9,8,17,8,17,0,0,M,W,3,3
100,28,18,Black/African American,female,2,9,7,16,7,16,0,0,X,T,3,3
100,28,18,Black/African American,female,2,3,10,13,10,8,0,-5,W,M,3,2
100,28,18,Black/African American,female,2,1,9,10,10,20,1,10,F,W,3,2
100,28,18,Black/African American,female,2,6,9,15,9,15,0,0,U,T,3,3
100,28,18,Black/African American,female,2,6,8,14,8,14,0,0,B,W,3,3
100,28,18,Black/African American,female,2,1,6,7,7,26,1,19,B,T,3,1
100,28,18,Black/African American,female,2,9,10,19,10,19,0,0,O,S,3,3
100,28,18,Black/African American,female,2,2,10,12,10,18,0,6,U,X,1,1
100,28,18,Black/African American,female,2,9,9,18,9,18,0,0,L,O,3,1
100,28,18,Black/African American,female,2,1,6,7,7,21,1,14,P,T,3,2
100,28,18,Black/African American,female,2,9,10,19,10,19,0,0,T,B,3,3
100,28,18,Black/African American,female,2,1,8,9,21,4,13,-5,A,W,1,1
100,28,18,Black/African American,female,2,2,6,8,6,8,0,0,M,Y,3,3
100,28,18,Black/African American,female,2,1,7,8,7,8,0,0,B,I,3,1
100,28,18,Black/African American,female,2,6,7,13,7,13,0,0,S,D,3,3
100,28,18,Black/African American,female,2,2,7,9,7,9,0,0,F,R,3,1
100,28,18,Black/African American,female,2,3,6,9,6,9,0,0,O,B,3,2
100,28,18,Black/African American,female,2,3,10,13,10,13,0,0,V,K,3,1
100,28,18,Black/African American,female,2,9,6,15,6,15,0,0,T,V,3,3
100,28,18,Black/African American,female,2,9,8,17,8,17,0,0,O,N,3,3
100,28,18,Black/African American,female,2,6,8,14,8,14,0,0,J,L,3,3
100,28,18,Black/African American,female,2,6,6,12,13,23,7,11,K,L,1,1
100,28,18,Black/African American,female,2,6,8,14,8,14,0,0,X,Z,3,3
100,28,18,Black/African American,female,2,1,9,10,9,10,0,0,F,O,3,2
100,28,18,Black/African American,female,2,3,10,13,10,12,0,-1,Q,F,3,1
100,28,18,Black/African American,female,2,9,6,15,6,15,0,0,Z,B,3,3
100,28,18,Black/African American,female,2,3,6,9,6,9,0,0,F,W,2,3
100,28,18,Black/African American,female,2,1,8,9,8,9,0,0,T,O,3,2
100,28,18,Black/African American,female,2,2,8,10,8,9,0,-1,L,D,2,1
100,28,18,Black/African American,female,2,3,7,10,7,10,0,0,X,T,3,3
100,28,18,Black/African American,female,2,3,8,11,8,11,0,0,B,N,3,3
100,28,18,Black/African American,female,2,2,7,9,7,9,0,0,L,I,3,3
100,28,18,Black/African American,female,2,6,9,15,9,15,0,0,Z,B,3,3
100,28,18,Black/African American,female,2,6,7,13,7,13,0,0,U,B,3,1
100,28,18,Black/African American,female,2,2,9,11,9,15,0,4,U,F,3,2
100,28,18,Black/African American,female,2,6,6,12,6,13,0,1,H,Y,3,3
100,28,18,Black/African American,female,2,1,8,9,8,9,0,0,O,H,3,2
100,28,18,Black/African American,female,2,6,7,13,7,13,0,0,K,L,3,3
100,28,18,Black/African American,female,2,3,9,12,9,12,0,0,X,T,3,3
100,28,18,Black/African American,female,2,9,6,15,6,15,0,0,I,E,3,3
100,28,18,Black/African American,female,2,3,9,12,9,13,0,1,O,R,3,1
100,28,18,Black/African American,female,2,1,10,11,10,11,0,0,L,M,3,3
100,28,18,Black/African American,female,2,2,8,10,8,10,0,0,B,R,3,3
100,28,18,Black/African American,female,2,3,7,10,7,10,0,0,F,D,3,3
100,28,18,Black/African American,female,2,1,10,11,11,10,1,-1,L,K,3,1
100,28,18,Black/African American,female,2,1,6,7,7,6,1,-1,G,I,3,2
100,28,18,Black/African American,female,2,6,6,12,6,12,0,0,R,G,3,3
100,28,18,Black/African American,female,2,1,10,11,10,11,0,0,I,N,3,2
100,28,18,Black/African American,female,2,6,9,15,9,15,0,0,L,V,3,3
100,28,18,Black/African American,female,2,9,7,16,7,16,0,0,G,U,3,3
100,28,18,Black/African American,female,2,9,8,17,8,17,0,0,L,E,,3
100,28,18,Black/African American,female,2,3,7,10,7,10,0,0,U,J,2,2
100,28,18,Black/African American,female,2,2,6,8,6,8,0,0,T,Y,3,3
100,28,18,Black/African American,female,2,1,7,8,7,18,0,10,N,W,3,1
100,28,18,Black/African American,female,2,3,8,11,8,,0,,B,,3,3
100,28,18,Black/African American,female,2,9,9,18,9,18,0,0,A,R,3,3
100,28,18,Black/African American,female,2,2,6,8,6,8,0,0,P,X,3,
100,28,18,Black/African American,female,2,9,9,18,9,18,0,0,X,L,3,3
100,28,18,Black/African American,female,2,6,10,16,10,16,0,0,U,C,3,3
100,28,18,Black/African American,female,2,2,8,10,8,11,0,1,F,L,3,1
100,28,18,Black/African American,female,2,9,7,16,,16,,0,,L,3,2
100,28,18,Black/African American,female,2,2,9,11,9,11,0,0,R,B,3,2
100,28,18,Black/African American,female,2,2,7,9,7,,0,,W,,3,2
100,28,18,Black/African American,female,2,1,7,8,7,9,0,1,J,F,3,2
100,28,18,Black/African American,female,2,3,8,11,8,5,0,-6,J,K,3,2
100,28,18,Black/African American,female,2,6,10,16,10,16,0,0,A,K,3,3
100,28,18,Black/African American,female,2,9,10,19,10,19,0,0,P,O,3,2
100,28,18,Black/African American,female,2,2,10,12,10,12,0,0,G,V,3,3
100,28,18,Black/African American,female,2,2,10,12,10,12,0,0,D,K,3,2
100,28,18,Black/African American,female,2,6,10,16,10,16,0,0,M,T,3,
100,28,18,Black/African American,female,3,1,7,8,7,26,0,18,O,S,,1
100,28,18,Black/African American,female,3,6,10,16,10,16,0,0,Y,L,3,3
100,28,18,Black/African American,female,3,3,6,9,6,19,0,10,P,O,3,3
100,28,18,Black/African American,female,3,6,8,14,8,14,0,0,T,W,3,3
100,28,18,Black/African American,female,3,3,10,13,10,13,0,0,U,W,3,2
100,28,18,Black/African American,female,3,6,6,12,6,12,0,0,K,C,3,3
100,28,18,Black/African American,female,3,1,8,9,8,10,0,1,C,F,3,2
100,28,18,Black/African American,female,3,1,6,7,6,7,0,0,Z,C,3,2
100,28,18,Black/African American,female,3,6,8,14,8,14,0,0,U,Y,3,3
100,28,18,Black/African American,female,3,2,6,8,6,8,0,0,W,H,3,1
100,28,18,Black/African American,female,3,2,7,9,9,10,2,1,L,K,3,1
100,28,18,Black/African American,female,3,6,7,13,7,13,0,0,U,L,3,3
100,28,18,Black/African American,female,3,3,9,12,9,12,0,0,C,B,3,3
100,28,18,Black/African American,female,3,6,10,16,10,16,0,0,A,K,3,3
100,28,18,Black/African American,female,3,6,7,13,7,13,0,0,R,Z,3,3
100,28,18,Black/African American,female,3,6,9,15,9,15,0,0,A,V,3,2
100,28,18,Black/African American,female,3,2,9,11,9,11,0,0,N,Q,2,2
100,28,18,Black/African American,female,3,9,8,17,8,17,0,0,X,Q,3,3
100,28,18,Black/African American,female,3,1,7,8,7,8,0,0,N,Z,3,3
100,28,18,Black/African American,female,3,9,6,15,6,15,0,0,W,Q,3,3
100,28,18,Black/African American,female,3,3,6,9,9,3,3,-6,H,I,2,1
100,28,18,Black/African American,female,3,1,6,7,6,15,0,8,Y,T,3,1
100,28,18,Black/African American,female,3,9,9,18,9,18,0,0,C,J,3,3
100,28,18,Black/African American,female,3,3,10,13,,13,,0,,Q,3,3
100,28,18,Black/African American,female,3,2,10,12,10,13,0,1,K,N,3,3
100,28,18,Black/African American,female,3,1,6,7,7,21,1,14,C,N,3,1
100,28,18,Black/African American,female,3,1,9,10,9,18,0,8,Z,N,1,1
100,28,18,Black/African American,female,3,3,9,12,9,20,0,8,E,X,1,1
100,28,18,Black/African American,female,3,3,7,10,7,10,0,0,R,O,3,3
100,28,18,Black/African American,female,3,2,8,10,8,10,0,0,P,T,3,1
100,28,18,Black/African American,female,3,2,6,8,6,8,0,0,K,Q,1,2
100,28,18,Black/African American,female,3,9,9,18,9,18,0,0,H,Y,3,3
100,28,18,Black/African American,female,3,1,8,9,8,,0,,A,,,2
100,28,18,Black/African American,female,3,9,7,16,7,16,0,0,C,G,3,3
100,28,18,Black/African American,female,3,6,9,15,9,15,0,0,D,N,3,3
100,28,18,Black/African American,female,3,3,8,11,8,11,0,0,A,R,3,2
100,28,18,Black/African American,female,3,2,10,12,10,12,0,0,N,Z,3,3
100,28,18,Black/African American,female,3,9,10,19,10,19,0,0,T,B,3,3
100,28,18,Black/African American,female,3,9,7,16,7,16,0,0,U,X,3,2
100,28,18,Black/African American,female,3,9,8,17,8,17,0,0,G,Z,3,3
100,28,18,Black/African American,female,3,3,7,10,7,10,0,0,E,Q,3,1
100,28,18,Black/African American,female,3,2,9,11,9,11,0,0,T,U,3,3
100,28,18,Black/African American,female,3,6,6,12,6,12,0,0,Z,O,3,3
100,28,18,Black/African American,female,3,1,10,11,10,22,0,11,F,Q,3,1
100,28,18,Black/African American,female,3,6,7,13,7,13,0,0,E,X,3,3
100,28,18,Black/African American,female,3,9,6,15,7,15,1,0,D,C,2,3
100,28,18,Black/African American,female,3,6,10,16,10,16,0,0,N,I,3,3
100,28,18,Black/African American,female,3,2,8,10,8,7,0,-3,A,V,3,1
100,28,18,Black/African American,female,3,3,9,12,9,12,0,0,D,G,3,2
100,28,18,Black/African American,female,3,3,10,13,10,13,0,0,U,R,3,3
100,28,18,Black/African American,female,3,2,9,11,9,19,0,8,R,W,3,2
100,28,18,Black/African American,female,3,3,7,10,7,,0,,T,,,1
100,28,18,Black/African American,female,3,2,7,9,6,9,-1,0,T,W,1,1
100,28,18,Black/African American,female,3,9,8,17,8,17,0,0,I,L,3,3
100,28,18,Black/African American,female,3,9,9,18,9,18,0,0,F,J,3,3
100,28,18,Black/African American,female,3,1,8,9,8,10,0,1,A,M,3,2
100,28,18,Black/African American,female,3,2,7,9,7,9,0,0,N,W,3,2
100,28,18,Black/African American,female,3,3,8,11,8,11,0,0,Q,D,3,3
100,28,18,Black/African American,female,3,9,10,19,10,19,0,0,F,K,3,3
100,28,18,Black/African American,female,3,2,6,8,6,8,0,0,G,W,3,2
100,28,18,Black/African American,female,3,1,9,10,9,10,0,0,K,C,3,2
100,28,18,Black/African American,female,3,1,10,11,11,10,1,-1,A,T,3,2
100,28,18,Black/African American,female,3,2,8,10,8,10,0,0,N,Y,3,2
100,28,18,Black/African American,female,3,1,10,11,10,11,0,0,O,H,3,3
100,28,18,Black/African American,female,3,2,10,12,11,12,1,0,F,M,3,2
100,28,18,Black/African American,female,3,6,8,14,8,14,0,0,T,B,3,3
100,28,18,Black/African American,female,3,3,8,11,8,11,0,0,L,R,3,1
100,28,18,Black/African American,female,3,1,9,10,9,10,0,0,F,D,3,1
100,28,18,Black/African American,female,3,9,7,16,7,16,0,0,A,U,3,3
100,28,18,Black/African American,female,3,3,6,9,6,9,0,0,B,H,3,2
100,28,18,Black/African American,female,3,6,6,12,6,,0,,T,,,2
100,28,18,Black/African American,female,3,6,9,15,9,15,0,0,S,Y,3,2
100,28,18,Black/African American,female,3,9,6,15,6,15,0,0,R,A,3,3
100,28,18,Black/African American,female,3,9,10,19,10,19,0,0,V,Y,3,3
100,28,18,Black/African American,female,3,1,7,8,7,8,0,0,F,M,2,3
100,28,18,Black/African American,female,4,2,7,9,,7,,-2,,E,2,3
100,28,18,Black/African American,female,4,9,9,18,9,18,0,0,K,J,3,3
100,28,18,Black/African American,female,4,6,6,12,6,12,0,0,A,L,3,3
100,28,18,Black/African American,female,4,1,7,8,7,8,0,0,L,E,3,2
100,28,18,Black/African American,female,4,9,9,18,9,18,0,0,T,E,3,3
100,28,18,Black/African American,female,4,6,7,13,7,13,0,0,U,G,3,
100,28,18,Black/African American,female,4,2,8,10,8,17,0,7,U,Y,3,1
100,28,18,Black/African American,female,4,6,7,13,7,15,0,2,X,M,3,2
100,28,18,Black/African American,female,4,6,10,16,10,16,0,0,C,H,3,3
100,28,18,Black/African American,female,4,3,9,12,9,12,0,0,T,X,3,3
100,28,18,Black/African American,female,4,1,9,10,9,10,0,0,P,B,3,3
100,28,18,Black/African American,female,4,6,9,15,9,15,0,0,Z,O,3,2
100,28,18,Black/African American,female,4,6,9,15,9,15,0,0,P,C,3,3
100,28,18,Black/African American,female,4,1,6,7,6,7,0,0,H,V,3,3
100,28,18,Black/African American,female,4,6,6,12,6,12,0,0,W,Y,3,2
100,28,18,Black/African American,female,4,3,6,9,6,10,0,1,V,B,3,2
100,28,18,Black/African American,female,4,2,7,9,8,14,1,5,X,E,2,1
100,28,18,Black/African American,female,4,1,7,8,7,,0,,N,,,3
100,28,18,Black/African American,female,4,3,9,12,9,,0,,K,,,1
100,28,18,Black/African American,female,4,1,10,11,10,26,0,15,S,X,3,1
100,28,18,Black/African American,female,4,2,8,10,8,10,0,0,I,J,3,3
100,28,18,Black/African American,female,4,9,9,18,9,18,0,0,B,F,3,3
100,28,18,Black/African American,female,4,6,10,16,10,4,0,-12,G,H,3,3
100,28,18,Black/African American,female,4,6,8,14,8,14,0,0,T,D,2,2
100,28,18,Black/African American,female,4,2,9,11,9,11,0,0,Y,I,3,1
100,28,18,Black/African American,female,4,3,6,9,24,25,18,16,V,A,1,1
100,28,18,Black/African American,female,4,3,7,10,7,10,0,0,M,W,3,3
100,28,18,Black/African American,female,4,6,9,15,9,15,0,0,K,H,3,3
100,28,18,Black/African American,female,4,1,9,10,9,10,0,0,D,E,3,1
100,28,18,Black/African American,female,4,9,8,17,8,17,0,0,O,F,3,3
100,28,18,Black/African American,female,4,1,9,10,9,11,0,1,B,L,2,3
100,28,18,Black/African American,female,4,3,10,13,10,13,0,0,E,G,,2
100,28,18,Black/African American,female,4,2,8,10,8,10,0,0,T,M,3,2
100,28,18,Black/African American,female,4,6,8,14,8,14,0,0,F,O,3,3
100,28,18,Black/African American,female,4,3,8,11,8,9,0,-2,B,Y,3,2
100,28,18,Black/African American,female,4,3,9,12,9,12,0,0,M,Z,3,1
100,28,18,Black/African American,female,4,1,6,7,6,7,0,0,F,A,1,1
100,28,18,Black/African American,female,4,2,10,12,10,8,0,-4,Y,M,3,1
100,28,18,Black/African American,female,4,2,6,8,8,15,2,7,X,P,3,1
100,28,18,Black/African American,female,4,9,10,19,10,19,0,0,I,D,3,3
100,28,18,Black/African American,female,4,1,10,11,10,9,0,-2,H,K,3,1
100,28,18,Black/African American,female,4,9,10,19,10,19,0,0,H,X,3,3
100,28,18,Black/African American,female,4,2,10,12,12,10,2,-2,H,U,1,3
100,28,18,Black/African American,female,4,3,10,13,10,14,0,1,P,D,3,1
100,28,18,Black/African American,female,4,3,8,11,8,18,0,7,G,S,1,1
100,28,18,Black/African American,female,4,9,6,15,6,15,0,0,A,B,3,3
100,28,18,Black/African American,female,4,2,6,8,6,17,0,9,J,A,3,1
100,28,18,Black/African American,female,4,6,8,14,8,14,0,0,T,K,3,3
100,28,18,Black/African American,female,4,1,10,11,10,12,0,1,G,H,2,2
100,28,18,Black/African American,female,4,3,7,10,10,21,3,11,F,D,1,1
100,28,18,Black/African American,female,4,9,6,15,16,24,10,9,R,S,1,1
100,28,18,Black/African American,female,4,2,6,8,6,12,0,4,F,G,2,2
100,28,18,Black/African American,female,4,1,8,9,2,12,-6,3,X,D,1,1
100,28,18,Black/African American,female,4,1,7,8,8,7,1,-1,Q,R,3,2
100,28,18,Black/African American,female,4,9,10,19,10,19,0,0,I,G,3,3
100,28,18,Black/African American,female,4,1,6,7,25,24,19,17,H,R,1,2
100,28,18,Black/African American,female,4,6,6,12,6,12,0,0,N,O,3,2
100,28,18,Black/African American,female,4,1,8,9,8,7,0,-2,T,V,3,1
100,28,18,Black/African American,female,4,3,7,10,7,10,0,0,J,V,3,2
100,28,18,Black/African American,female,4,3,8,11,8,11,0,0,K,E,3,2
100,28,18,Black/African American,female,4,2,9,11,9,11,0,0,C,S,3,3
100,28,18,Black/African American,female,4,9,8,17,8,17,0,0,V,B,1,3
100,28,18,Black/African American,female,4,2,10,12,10,13,0,1,R,S,3,1
100,28,18,Black/African American,female,4,9,8,17,8,6,0,-11,T,U,3,2
100,28,18,Black/African American,female,4,9,7,16,7,16,0,0,W,Y,2,2
100,28,18,Black/African American,female,4,3,10,13,25,12,15,-1,N,W,3,1
100,28,18,Black/African American,female,4,3,6,9,6,9,0,0,E,Q,3,2
100,28,18,Black/African American,female,4,9,7,16,16,14,9,-2,N,Q,3,2
100,28,18,Black/African American,female,4,6,7,13,7,13,0,0,G,V,3,2
100,28,18,Black/African American,female,4,1,8,9,9,19,1,10,H,I,1,1
100,28,18,Black/African American,female,4,6,10,16,10,16,0,0,J,Y,3,2
100,28,18,Black/African American,female,4,9,7,16,7,16,0,0,T,J,3,2
100,28,18,Black/African American,female,4,9,6,15,6,5,0,-10,K,Y,3,1
100,28,18,Black/African American,female,4,2,7,9,7,9,0,0,A,T,3,3
100,28,18,Black/African American,female,4,2,9,11,9,16,0,5,C,M,3,1
83,29,19,Hispanic or Latino,female,2,9,9,18,9,18,0,0,U,S,3,3
83,29,19,Hispanic or Latino,female,2,2,7,9,7,25,0,16,P,M,3,1
83,29,19,Hispanic or Latino,female,2,1,6,7,4,5,-2,-2,L,Q,3,2
83,29,19,Hispanic or Latino,female,2,6,9,15,9,8,0,-7,D,V,3,1
83,29,19,Hispanic or Latino,female,2,6,8,14,8,15,0,1,X,L,2,3
83,29,19,Hispanic or Latino,female,2,2,8,10,8,10,0,0,Z,H,3,1
83,29,19,Hispanic or Latino,female,2,1,8,9,4,18,-4,9,I,L,1,1
83,29,19,Hispanic or Latino,female,2,2,10,12,26,10,16,-2,R,Q,1,3
83,29,19,Hispanic or Latino,female,2,3,6,9,,6,,-3,,T,,3
83,29,19,Hispanic or Latino,female,2,2,6,8,6,2,0,-6,T,V,3,2
83,29,19,Hispanic or Latino,female,2,1,10,11,11,7,1,-4,M,N,2,1
83,29,19,Hispanic or Latino,female,2,6,8,14,8,14,0,0,W,O,3,2
83,29,19,Hispanic or Latino,female,2,9,9,18,9,18,0,0,W,M,3,3
83,29,19,Hispanic or Latino,female,2,9,7,16,7,16,0,0,R,T,3,3
83,29,19,Hispanic or Latino,female,2,1,7,8,7,15,0,7,T,J,2,1
83,29,19,Hispanic or Latino,female,2,2,6,8,6,3,0,-5,U,Q,2,1
83,29,19,Hispanic or Latino,female,2,1,7,8,7,6,0,-2,A,V,3,2
83,29,19,Hispanic or Latino,female,2,6,7,13,7,14,0,1,S,N,3,2
83,29,19,Hispanic or Latino,female,2,2,10,12,10,21,0,9,P,Z,3,2
